id,Description,Seller Message,Created (UTC),Amount,Amount Refunded,Currency,Status,Customer ID,Captured,Card ID,Card Brand,Card Funding,Card Exp Month,Card Exp Year,Card Address Country,Card Issue Country,Card CVC Status,Card AVS Zip Status,Card AVS Line1 Status,Invoice ID,Invoice Number,Payment Source Type,Destination,Transfer,Interchange Costs,Merchant Service Charge,Transfer Group,PaymentIntent ID,invoiceNumber (metadata),mySugr-Backend-Region (metadata)
ch_1Gc1tVGF2YxxrSPI2gGHUnde,Charge for payment 0ad6c000-a085-4a15-afe1-bc1b4998f159,The bank returned the decline code `lost_card`.,2020-04-26 04:15,"49,00","0,00",usd,Failed,cus_Go06TQQnQ4ZRZ1,false,src_1GGO5OGF2YxxrSPImnWcEIit,MasterCard,debit,10,2023,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1Gc1YLGF2YxxrSPIS3DbE96V,Invoice F9052FE8-0011,Payment complete.,2020-04-26 03:53,"49,00","0,00",usd,Paid,cus_FK5QqgS9JIE1Rt,true,src_1EpRFNGF2YxxrSPI2dzoXO00,Visa,debit,7,2024,us,US,,pass,pass,in_1Gc0c8GF2YxxrSPIGKFpZ1Gv,F9052FE8-0011,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,pi_1Gc1YLGF2YxxrSPIlfDh5nSl,US 2020-3789,
ch_1Gc1W3GF2YxxrSPIkoZhzt4g,Charge for payment dc71d8a3-55dc-415b-b519-553b14f95b93,Payment complete.,2020-04-26 03:50,"49,00","0,00",usd,Paid,cus_GcGEpkoIq1yADg,true,src_1G51hNGF2YxxrSPIkR4qepkX,MasterCard,debit,6,2024,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,90","0,64",,,,US
ch_1Gc0vvGF2YxxrSPIOvTjdB6l,Invoice 131BCD2-0031,The bank returned the decline code `insufficient_funds`.,2020-04-26 03:13,"49,00","0,00",usd,Failed,cus_BeZnKKbseQiAmu,false,card_1GAe7oGF2YxxrSPIis0wQnbz,MasterCard,debit,12,2021,USA,US,,pass,pass,in_1GauZ0GF2YxxrSPIpNvP1U73,131BCD2-0031,card,,,"0,00","0,00",,pi_1GavVAGF2YxxrSPIoGpkn8k6,,
ch_1GbzlLGF2YxxrSPIiTiV2KHu,Invoice C5A88323-0011,Payment complete.,2020-04-26 01:58,"49,00","0,00",usd,Paid,cus_FK3ZCpoCXOxjyj,true,src_1EpPR6GF2YxxrSPISrwrW0r1,Visa,debit,12,2023,us,US,,pass,pass,in_1Gbyp8GF2YxxrSPIuRsMS2QP,C5A88323-0011,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,pi_1GbzlKGF2YxxrSPIIggt5jBS,US 2020-3787,
ch_1GbzdAGF2YxxrSPIWehsPsNC,Charge for payment c3154e12-e69c-4a17-892c-0074fd7302ed,Payment complete.,2020-04-26 01:50,"49,00","0,00",usd,Paid,cus_GyhLO9Tx8KTQQf,true,src_1GQjvJGF2YxxrSPIe4MPX0Oo,MasterCard,credit,11,2024,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,67","0,87",,,,US
ch_1GbzQyGF2YxxrSPIFC5dDj0b,Charge for payment 6ca344bc-5263-4763-a552-93330e19bdb2,Payment complete.,2020-04-26 01:37,"49,00","0,00",usd,Paid,cus_HAK4P0f8Ej41vj,true,src_1GbzPLGF2YxxrSPIlInU3a3q,Visa,debit,5,2023,us,US,pass,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,,,US
ch_1GbyjkGF2YxxrSPIOaitKOpm,Charge for payment 74d9ddb6-cc4d-44b3-b378-15ae51a24b42,Payment complete.,2020-04-26 00:52,"49,00","0,00",usd,Paid,cus_Gnp3dwx5KisbrA,true,src_1GGDPHGF2YxxrSPIDo1X0iaY,Visa,debit,3,2024,us,US,,pass,fail,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,,,US
ch_1GbyjBGF2YxxrSPIDlAa9E7L,Charge for payment a3ad992c-7ff4-44df-a0a1-cb4199e2e8cd,Payment complete.,2020-04-26 00:52,"49,00","0,00",usd,Paid,cus_GcD9WTVQjSylZ8,true,src_1G4yj0GF2YxxrSPIkOE48XJR,American Express,credit,10,2027,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,,,,,,US
ch_1Gby9EGF2YxxrSPIjnST0GHj,Charge for payment 3cb9b3e0-60d6-47e2-ad80-0aed83f924bb,The bank returned the decline code `do_not_honor`.,2020-04-26 00:15,"49,00","0,00",usd,Failed,cus_Gb3dTD1mcl50MZ,false,src_1G3rVhGF2YxxrSPI7ZFK4xSl,MasterCard,credit,5,2024,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1Gby9CGF2YxxrSPI1BnVg4iz,Charge for payment 1bc80b98-d303-4f72-b716-76d025ecd372,The bank returned the decline code `do_not_honor`.,2020-04-26 00:15,"49,00","0,00",usd,Failed,cus_Gb3TYBdzO5BEgo,false,src_1G3rMMGF2YxxrSPIj8nOJM62,Visa,credit,3,2024,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbxlJGF2YxxrSPIX180o0tE,Charge for payment cdefe8df-13cd-4543-ab48-430215568e47,Payment complete.,2020-04-25 23:50,"49,00","0,00",usd,Paid,cus_GnnaHsqcRz42ql,true,src_1GGBzDGF2YxxrSPIYprvkkOl,Visa,debit,10,2023,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,,,US
ch_1Gbw1LGF2YxxrSPIV1kBD06Q,Charge for payment c5405a14-8354-4f81-8cad-f2c9836d9501,Payment complete.,2020-04-25 21:58,"49,00","0,00",usd,Paid,cus_HAGYp1mBaC51iW,true,src_1Gbw0YGF2YxxrSPICbdTis6j,Visa,credit,11,2023,us,US,pass,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,67","0,87",,,,US
ch_1GbvtjGF2YxxrSPIzWYqZCjQ,Charge for payment 345da981-bad1-4c42-b121-1ec4a070d1be,The bank returned the decline code `do_not_honor`.,2020-04-25 21:50,"49,00","0,00",usd,Failed,cus_Gnm1xVTDsOnQK9,false,src_1GGAT6GF2YxxrSPIrKelPx90,MasterCard,debit,2,2023,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbvtYGF2YxxrSPIx7tLpJTC,Charge for payment 5ac72a32-ad01-449f-9fdc-faf46b47440d,Payment complete.,2020-04-25 21:50,"49,00","0,00",usd,Paid,cus_GnljpdBMIazIoD,true,src_1GGABeGF2YxxrSPILX8CITf5,Visa,credit,2,2023,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,67","0,87",,,,US
ch_1GbvsuGF2YxxrSPIldsCsf3h,Charge for payment 0931487d-6e6b-4c0d-99d3-210bfefff11c,The bank returned the decline code `do_not_honor`.,2020-04-25 21:50,"49,00","0,00",usd,Failed,cus_GnluGMTKQVIKwi,false,src_1GGALyGF2YxxrSPIrQOec7TH,MasterCard,credit,7,2020,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbvdmGF2YxxrSPIeupv4rog,Charge for payment edd49098-656f-4a70-8ad8-aaeb4054f03b,The bank returned the decline code `do_not_honor`.,2020-04-25 21:34,"49,00","0,00",usd,Failed,cus_HAG9Cq6IrhHIs1,false,src_1GbvNUGF2YxxrSPI2d2di0C8,MasterCard,prepaid,5,2024,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbvSHGF2YxxrSPItdN4jXyp,Charge for payment 1c196f84-684b-46e3-8b38-3ab6bb643aee,Payment complete.,2020-04-25 21:22,"49,00","0,00",usd,Paid,cus_HAFxoUfeDKSTGZ,true,src_1GbvR7GF2YxxrSPIIEzaakPV,Visa,debit,10,2021,us,US,pass,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,,,US
ch_1GbuOwGF2YxxrSPIKQIVrUWC,Charge for payment 01feaeea-adee-4c36-9985-cd1ad354a8e6,The bank returned the decline code `do_not_honor`.,2020-04-25 20:15,"49,00","0,00",usd,Failed,cus_Gaz70FBIL8S6x8,false,src_1G3n8bGF2YxxrSPIa17jDmIo,Visa,prepaid,11,2023,us,US,,unavailable,unavailable,,,card,,,"0,00","0,00",,,,US
ch_1GbtrYGF2YxxrSPIlRJbO5Cg,Invoice 82B333DB-0005,Payment complete.,2020-04-25 19:40,"49,00","0,00",usd,Paid,cus_GQVoGMbCkpVcaz,true,src_1FteltGF2YxxrSPIIMDmI82v,American Express,credit,10,2023,us,US,,pass,pass,in_1GbsvPGF2YxxrSPI2NMBgLl0,82B333DB-0005,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,,,,pi_1GbtrXGF2YxxrSPIcNW4MA8x,US 2020-3774,
ch_1GbtPHGF2YxxrSPIOIZWhBB2,Charge for payment fbfbb55c-ad1f-4b67-a02d-b10a4aa74abe,Payment complete.,2020-04-25 19:11,"49,00","0,00",usd,Paid,cus_HADqd5M38W8Ne3,true,src_1GbtOcGF2YxxrSPI86ZhQ5jj,Visa,credit,6,2024,us,US,pass,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,67","0,87",,,,US
ch_1GbtDrGF2YxxrSPI1H8BUZEM,Invoice 993160F4-0008,Payment complete.,2020-04-25 18:59,"49,00","0,00",usd,Paid,cus_FsPapaHW9EqKgQ,true,src_1FMelPGF2YxxrSPIHZvZQcgw,Visa,debit,1,2021,us,US,,pass,pass,in_1GbsHfGF2YxxrSPIbAGmmSUB,993160F4-0008,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,pi_1GbtDrGF2YxxrSPI05EO8hYm,US 2020-3772,
ch_1Gbt6oGF2YxxrSPIjfyVuVcs,Charge for payment e4844cfa-e85e-42c9-b410-325ea41bea0f,Payment complete.,2020-04-25 18:52,"49,00","0,00",usd,Paid,cus_GyaVuMm4o5gK1v,true,src_1GQdJOGF2YxxrSPIKIBXPqIa,MasterCard,debit,8,2023,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,51","1,03",,,,US
ch_1Gbt52GF2YxxrSPIt2ZVEe72,Charge for payment 289b531c-73ec-4410-8b0b-58ee2fb89e5a,The bank returned the decline code `do_not_honor`.,2020-04-25 18:50,"49,00","0,00",usd,Failed,cus_HADVmfMhP2eV06,false,src_1Gbt2OGF2YxxrSPI18bi1pnx,MasterCard,credit,4,2022,us,US,pass,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbsjIGF2YxxrSPIKShTVF7e,Invoice DF91BB4A-0013,Payment complete.,2020-04-25 18:27,"49,00","0,00",usd,Paid,cus_Ex5XziSi6KZ132,true,src_1ETB3GGF2YxxrSPIBnFfB3y3,Visa,debit,3,2023,us,US,,pass,pass,in_1Gbrn9GF2YxxrSPIMKVt16zA,DF91BB4A-0013,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,pi_1GbsjHGF2YxxrSPIK39xFmKq,US 2020-3770,
ch_1Gbs9OGF2YxxrSPIkZA5dNPE,Charge for payment 38ca326a-b1f9-4c34-8077-b362f30967c2,Payment complete.,2020-04-25 17:50,"49,00","0,00",usd,Paid,cus_Gni5isZnVuz8P5,true,src_1GG6f7GF2YxxrSPIKRkrNOUB,Visa,debit,11,2024,us,US,,fail,fail,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,,,US
ch_1Gbry5GF2YxxrSPINHKy6v0q,Invoice 6663AB8-0040,The bank returned the decline code `do_not_honor`.,2020-04-25 17:39,"49,00","0,00",usd,Failed,cus_BqfN5hBfeGk9xA,false,src_1EjqVGGF2YxxrSPI8Bo0SHeo,American Express,prepaid,9,2022,us,US,,pass,pass,in_1GWPsGGF2YxxrSPIFDbwHW4V,6663AB8-0040,card,,,,,,pi_1GWQoXGF2YxxrSPIVzWJAelw,,
ch_1GbrK1GF2YxxrSPIvws6oOkr,Charge for payment f6926ea7-457b-42cc-8bc5-3458943019e5,The bank returned the decline code `do_not_honor`.,2020-04-25 16:57,"49,00","0,00",usd,Failed,cus_HABgZXxaKyjY4B,false,src_1GbrJMGF2YxxrSPIGshJcWbV,MasterCard,prepaid,1,2025,us,US,pass,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbqIbGF2YxxrSPIm0uPiktv,Charge for payment 252c6b5d-9bba-41b6-994b-da7c19e446db,Payment complete.,2020-04-25 15:52,"49,00","0,00",usd,Paid,cus_Gc48enukohDKAX,true,src_1G4pyHGF2YxxrSPIvusqDsZG,MasterCard,debit,9,2022,us,US,,fail,fail,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,51","1,03",,,,US
ch_1GbqGkGF2YxxrSPIRJkrRTaS,Charge for payment 49d91306-a340-484c-80fd-4447ba7d374e,Payment complete.,2020-04-25 15:50,"49,00","0,00",usd,Paid,cus_Gc4MBLxQv5DUHr,true,src_1G4q9zGF2YxxrSPIxrcZSXxV,Visa,debit,3,2022,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,,,US
ch_1GbpldGF2YxxrSPIkxegDboh,Charge for payment a8d52a3a-efe9-41e0-b550-d7ce146a40db,Payment complete.,2020-04-25 15:18,"49,00","0,00",usd,Paid,cus_HAA5muKs7nRoK3,true,src_1GbZUyGF2YxxrSPI6XSMUlsN,Visa,debit,10,2021,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,,,US
ch_1GbpLdGF2YxxrSPIdUi3wFB6,Charge for payment 84342ae3-03ab-4f4c-af0a-eebd2349056f,Payment complete.,2020-04-25 14:51,"49,00","0,00",usd,Paid,cus_Ei7fYYbU1VYB03,true,src_1EEhOuGF2YxxrSPI1H0nBPfP,MasterCard,debit,4,2021,us,US,,pass,fail,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,51","1,03",,,,US
ch_1GbomgGF2YxxrSPIwX7TivrC,Charge for payment c7454434-d73c-4fd2-bce4-80240d0b13c6,The bank returned the decline code `do_not_honor`.,2020-04-25 14:15,"49,00","0,00",usd,Failed,cus_Gb3dTD1mcl50MZ,false,src_1G3rVhGF2YxxrSPI7ZFK4xSl,MasterCard,credit,5,2024,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbomeGF2YxxrSPIUhYyQYQg,Charge for payment f6994efe-8422-467b-8f00-24cc4037803e,The bank returned the decline code `do_not_honor`.,2020-04-25 14:15,"49,00","0,00",usd,Failed,cus_Gb3TYBdzO5BEgo,false,src_1G3rMMGF2YxxrSPIj8nOJM62,Visa,credit,3,2024,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbombGF2YxxrSPIYsbZFWuQ,Charge for payment 828e9a9a-e3b3-4a5c-a6c0-02dac6a83b94,The bank returned the decline code `do_not_honor`.,2020-04-25 14:15,"49,00","0,00",usd,Failed,cus_Gnm1xVTDsOnQK9,false,src_1GGAT6GF2YxxrSPIrKelPx90,MasterCard,debit,2,2023,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GboOWGF2YxxrSPI3omKFCAp,Charge for payment 919b0350-be10-48c3-8f28-f3a3655a31e9,Payment complete.,2020-04-25 13:50,"49,00","0,00",usd,Paid,cus_Gnek0dujMoZ3k9,true,src_1GG3QrGF2YxxrSPIqnpRRnib,MasterCard,debit,5,2021,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,51","1,03",,,,US
ch_1GbmuUGF2YxxrSPIgMvpHGMD,Charge for payment 09cc18ae-6232-435d-aac7-24c00cc3646e,The bank returned the decline code `do_not_honor`.,2020-04-25 12:15,"49,00","0,00",usd,Failed,cus_Gaz70FBIL8S6x8,false,src_1G3n8bGF2YxxrSPIa17jDmIo,Visa,prepaid,11,2023,us,US,,unavailable,unavailable,,,card,,,"0,00","0,00",,,,US
ch_1GbmWhGF2YxxrSPIIB5KvzgM,Charge for payment 00f4398d-854f-4ff3-a02a-5e64c42df4de,Payment complete.,2020-04-25 11:50,"49,00","0,00",usd,Paid,cus_GncPPugGaw5VdG,true,src_1GG1A2GF2YxxrSPIkcc5vMCa,Visa,debit,12,2022,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,52","1,02",,,,US
ch_1GbkelGF2YxxrSPI0PwKtdTE,Charge for payment 779b51e7-5f5e-4889-8701-24e589284f86,The bank returned the decline code `transaction_not_allowed`.,2020-04-25 09:50,"49,00","0,00",usd,Failed,cus_GnaR79aVD1ZbCW,false,src_1GFzCXGF2YxxrSPIAwwgbfrO,MasterCard,debit,10,2022,us,US,,unavailable,unavailable,,,card,,,"0,00","0,00",,,,US
ch_1GbjABGF2YxxrSPIjylbCWLc,Charge for payment 2f1159cc-c12e-4e2b-a898-6e21ece897af,The bank returned the decline code `stolen_card`.,2020-04-25 08:15,"49,00","0,00",usd,Failed,cus_FKmt81qeNtFYJv,false,src_1Eq7KIGF2YxxrSPII1PnMSDR,Visa,debit,3,2023,us,US,,unavailable,unavailable,,,card,,,"0,00","0,00",,,,US
ch_1GbhtbGF2YxxrSPIiktFz60R,Invoice 7D016966-0009,Payment complete.,2020-04-25 06:53,"49,00","0,00",usd,Paid,cus_FgbtFsFP2vRRKe,true,src_1FBEesGF2YxxrSPIbBUh1Zpe,American Express,credit,11,2022,us,US,,pass,pass,in_1GbgxUGF2YxxrSPI0SfQnU3o,7D016966-0009,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,,,,pi_1GbhtbGF2YxxrSPIRZfUWuFH,US 2020-3758,
ch_1GbhsGGF2YxxrSPIWlPcYnfi,Charge for payment 980b26b0-ba29-4952-b4ed-3606d16cd4fd,Payment complete.,2020-04-25 06:52,"49,00","0,00",usd,Paid,cus_GyPSVYlwO6qbCc,true,src_1GQSclGF2YxxrSPIduagwteM,MasterCard,prepaid,11,2024,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,51","1,03",,,,US
ch_1GbhI2GF2YxxrSPI2ouPI4TK,Charge for payment f8a06c72-dfb2-4077-86b4-77248e14aea2,The bank returned the decline code `do_not_honor`.,2020-04-25 06:15,"49,00","0,00",usd,Failed,cus_GamVDWqW351YzH,false,src_1G3aqeGF2YxxrSPI4vT91Sq7,Visa,credit,12,2023,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1Gbgv0GF2YxxrSPIn1YOTeC3,Charge for payment d9959008-044b-4b87-ba4b-d975cf4de67f,Payment complete.,2020-04-25 05:51,"49,00","0,00",usd,Paid,cus_GnWwi92gGrkZBC,true,src_1GFvjTGF2YxxrSPIgNHpTLva,Visa,credit,11,2023,us,US,,fail,fail,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,67","0,87",,,,US
ch_1Gbg8iGF2YxxrSPIOazqS8fi,Invoice 17A7894-0017,Payment complete.,2020-04-25 05:01,"49,00","0,00",usd,Paid,cus_EDYCW3qTYQ1qnT,true,src_1Dl755GF2YxxrSPIbOCHBrri,American Express,credit,11,2023,,US,,pass,,in_1GbfC8GF2YxxrSPIAfaAsw08,17A7894-0017,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,,,,pi_1Gbg8hGF2YxxrSPILtkL2Hko,US 2020-3755,
ch_1GbfQVGF2YxxrSPIvhN9LsC4,Invoice 84EFA2FD-0010,Payment complete.,2020-04-25 04:15,"49,00","0,00",usd,Paid,cus_FUxLhsSrlCgqwt,true,src_1EzxQ5GF2YxxrSPIBCF4C03O,MasterCard,credit,7,2020,us,US,,fail,fail,in_1GbeULGF2YxxrSPIYOC64sFr,84EFA2FD-0010,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,67","0,87",,pi_1GbfQUGF2YxxrSPId6MQ86G0,US 2020-3753,
ch_1GbfPuGF2YxxrSPI6ACBje7H,Charge for payment 5915a289-db29-46e6-b71e-585b844cc429,The bank returned the decline code `incorrect_number`.,2020-04-25 04:15,"49,00","0,00",usd,Failed,cus_GZafzD5Dax7aav,false,src_1G2RUCGF2YxxrSPI02aVeB2Z,Visa,debit,9,2022,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbfOgGF2YxxrSPIwrqAkfeK,Invoice 985E8391-0009,Payment complete.,2020-04-25 04:13,"49,00","0,00",usd,Paid,cus_FX1KMhxYVHEBuU,true,src_1FBCAYGF2YxxrSPI333iQvK1,American Express,credit,11,2020,us,US,,pass,pass,in_1GbeSaGF2YxxrSPIg1Yij84C,985E8391-0009,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,,,,pi_1GbfOfGF2YxxrSPIeGo9QM4z,US 2020-3752,
ch_1Gbf4OGF2YxxrSPIeN2pAgyz,Charge for payment 87b36e5b-7f1d-4391-ba22-b70254f70f1f,Payment complete.,2020-04-25 03:52,"49,00","49,00",usd,Refunded,cus_GbsZ0VaER4b0xk,true,src_1G4emHGF2YxxrSPIsLaow3F7,MasterCard,debit,1,2024,us,US,,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,01","-0,01",,,,US
ch_1GbeGiGF2YxxrSPIWJfM7sSx,Invoice F5C0CFE-0045,Payment complete.,2020-04-25 03:01,"49,00","0,00",usd,Paid,cus_BpTAmzkq5tTyW1,true,card_1G60UrGF2YxxrSPIs8B1gQ8U,MasterCard,debit,12,2022,USA,US,,pass,pass,in_1GbdKVGF2YxxrSPITDit79V9,F5C0CFE-0045,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,51","1,03",,pi_1GbeGhGF2YxxrSPIRfzqNvrO,US 2020-3749,
ch_1GbdXsGF2YxxrSPItkbOdBWq,Charge for payment 440784ec-6a09-4954-b5f7-1fa3a2dafb60,The bank returned the decline code `transaction_not_allowed`.,2020-04-25 02:15,"49,00","0,00",usd,Failed,cus_GnaR79aVD1ZbCW,false,src_1GFzCXGF2YxxrSPIAwwgbfrO,MasterCard,debit,10,2022,us,US,,unavailable,unavailable,,,card,,,"0,00","0,00",,,,US
ch_1GbdXmGF2YxxrSPI91vHdlSW,Charge for payment 101e219d-7c11-4746-a866-b62b0f246347,The bank returned the decline code `do_not_honor`.,2020-04-25 02:15,"49,00","0,00",usd,Failed,cus_Gk1pCDKrODks6U,false,src_1GCXkWGF2YxxrSPI9dOPuNYL,Visa,debit,1,2021,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1Gbcl9GF2YxxrSPIbcNMBruJ,Charge for payment 0c50b979-4d3a-434e-9720-6d6d226e3239,The bank returned the decline code `insufficient_funds`.,2020-04-25 01:24,"49,00","0,00",usd,Failed,cus_H9wdyZ1MxLdRQO,false,src_1GbcjwGF2YxxrSPIA78nq5l0,MasterCard,prepaid,10,2022,us,US,pass,fail,fail,,,card,,,"0,00","0,00",,,,US
ch_1GbbfiGF2YxxrSPIBk6i1agO,Charge for payment 0f6b86e1-0980-4b1a-aaef-a5b7f4ccc579,The bank returned the decline code `do_not_honor`.,2020-04-25 00:15,"49,00","0,00",usd,Failed,cus_GamVDWqW351YzH,false,src_1G3aqeGF2YxxrSPI4vT91Sq7,Visa,credit,12,2023,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbbVpGF2YxxrSPIT6ebZ1di,Charge for payment 7f545248-8f01-4d33-adce-54519f1edd9d,Payment complete.,2020-04-25 00:04,"49,00","0,00",usd,Paid,cus_H9vLlcpp8L9OPC,true,src_1GbbUXGF2YxxrSPIehJhObmm,Visa,credit,5,2023,us,US,pass,pass,pass,,,card,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,67","0,87",,,,US
ch_1GbbIBGF2YxxrSPIYDD9Vubf,Charge for payment 7f93dd99-3a67-4fa7-8027-3329efec1931,Payment complete.,2020-04-24 23:50,"49,00","0,00",usd,Paid,cus_GyHyTwM7iJ8CYh,true,src_1GQLL3GF2YxxrSPI7mFGCx7x,Visa,debit,9,2022,us,US,,pass,fail,,,card,,po_1Gd4O6GF2YxxrSPIZgyA2p5S,"0,52","1,02",,,,US
ch_1GbbHfGF2YxxrSPI8LcZLlsE,Charge for payment 8f740ff5-808d-4bb5-b70d-c3fdc47f79fa,Payment complete.,2020-04-24 23:50,"49,00","0,00",usd,Paid,cus_GboR9rX5hXozmH,true,src_1G4anTGF2YxxrSPIOHU9RdCG,Visa,credit,12,2022,us,US,,pass,pass,,,card,,po_1Gd4O6GF2YxxrSPIZgyA2p5S,"0,67","0,87",,,,US
ch_1GbaMcGF2YxxrSPIy1zSbtPL,Charge for payment 0a2234f3-9ced-4fb8-b6ca-ce06140ff2c5,Payment complete.,2020-04-24 22:51,"49,00","0,00",usd,Paid,cus_GboHn42Wdt9Ccu,true,src_1G4af2GF2YxxrSPIM7zcu1f7,MasterCard,credit,7,2022,us,US,,pass,pass,,,card,,po_1Gd4O6GF2YxxrSPIZgyA2p5S,"0,67","0,87",,,,US
ch_1GbZrdGF2YxxrSPIDojsT1V0,Invoice ACF7AC96-0009,Payment complete.,2020-04-24 22:19,"49,00","0,00",usd,Paid,cus_FgTZZJvV1kSt2J,true,src_1FB6bqGF2YxxrSPIohXjZmEe,Visa,debit,3,2021,us,US,,pass,pass,in_1GbYuGGF2YxxrSPIS1caQSPV,ACF7AC96-0009,card,,po_1Gd4O6GF2YxxrSPIZgyA2p5S,"0,52","1,02",,pi_1GbZrdGF2YxxrSPILyXyPYec,US 2020-3737,
ch_1GbZnWGF2YxxrSPICl2mRIDr,Charge for payment 34248703-fc15-44f1-bdb6-c40c362262b5,The bank returned the decline code `do_not_honor`.,2020-04-24 22:15,"49,00","0,00",usd,Failed,cus_Gx7VLaS2Js2Ux2,false,src_1GPDG0GF2YxxrSPI0jCm0K6i,Visa,credit,4,2023,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbZYjGF2YxxrSPIx8qvIZM8,Invoice D09C66A1-0013,The bank returned the decline code `do_not_honor`.,2020-04-24 21:59,"49,00","0,00",usd,Failed,cus_Etlv2cEHeXbVxD,false,src_1EPyMsGF2YxxrSPIz0J38DfH,MasterCard,debit,2,2022,us,US,,unavailable,unavailable,in_1GYeo2GF2YxxrSPIaOrtERcV,D09C66A1-0013,card,,,"0,00","0,00",,pi_1GYfk9GF2YxxrSPIuS5VyyDk,,
ch_1GbZPhGF2YxxrSPIhjC5p91k,Charge for payment af196bfe-b4b0-4c34-adf7-bfef9b06bc96,The bank returned the decline code `incorrect_number`.,2020-04-24 21:50,"49,00","0,00",usd,Failed,cus_GbmsfbNXfJV4EX,false,src_1G4ZHhGF2YxxrSPISh30A00m,Visa,debit,4,2021,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GbZ3cGF2YxxrSPIeGkdAwWG,Invoice 663C3209-0012,Payment complete.,2020-04-24 21:27,"49,00","0,00",usd,Paid,cus_F7zznPPKK0OLYp,true,src_1EdjyVGF2YxxrSPIFJ0LTAZu,Visa,debit,5,2022,us,US,,pass,pass,in_1GbY7OGF2YxxrSPISNuwpFnt,663C3209-0012,card,,po_1Gd4O6GF2YxxrSPIZgyA2p5S,"0,52","1,02",,pi_1GbZ3cGF2YxxrSPIx2nbbYqV,US 2020-3736,
