id,Description,Seller Message,Created (UTC),Amount,Currency,Status,Statement Descriptor,Customer ID,Customer Description,Customer Email,Captured,Card ID,Card Brand,Card Funding,Card Exp Month,Card Exp Year,Card CVC Status,Card AVS Zip Status,Card AVS Line1 Status,Invoice ID,Invoice Number,Transfer,Merchant Service Charge,invoiceNumber (metadata),mySugr-Backend-Region (metadata)
ch_1GcuDHGF2YxxrSPIquu9PMTD,Charge for payment 828e9a9a-e3b3-4a5c-a6c0-02dac6a83b94,The bank returned the decline code `do_not_honor`.,2020-04-28 14:15,"49,00",usd,Failed,,cus_Gnm1xVTDsOnQK9,,,false,src_1GGAT6GF2YxxrSPIrKelPx90,MasterCard,debit,2,2023,,pass,pass,,,,"0,00",,US
ch_1Gcu8yGF2YxxrSPIYv5LRP7S,Invoice 55ADCA7D-0013,Payment complete.,2020-04-28 14:10,"49,00",usd,Paid,mySugr Bundle US,cus_Ey94ODMvrVz0Lg,,,true,src_1EUCkQGF2YxxrSPICh3uwqOH,MasterCard,credit,2,2023,,pass,pass,in_1GctCmGF2YxxrSPIOty6JdkV,55ADCA7D-0013,po_1GesmiGF2YxxrSPInU5v99kj,"0,86",US 2020-3885,
ch_1GctqVGF2YxxrSPIjsgoR5hz,Charge for payment 6911fa87-1269-45d4-80f6-bb68af86f888,Payment complete.,2020-04-28 13:51,"49,00",usd,Paid,,cus_GoluIAiDYujko9,,,true,src_1GH8MSGF2YxxrSPIWYJQXOJf,Visa,debit,1,2021,,fail,fail,,,po_1GesmiGF2YxxrSPInU5v99kj,"1,01",,US
ch_1GctpPGF2YxxrSPIEmmcMlHU,Charge for payment 1db6add9-6630-4d76-89f9-db6aa89e8069,Payment complete.,2020-04-28 13:50,"49,00",usd,Paid,,cus_GdAMfa3sxMCHHt,,,true,src_1G5u1LGF2YxxrSPIov59wD99,Visa,debit,7,2022,,pass,pass,,,po_1GesmiGF2YxxrSPInU5v99kj,"1,01",,US
ch_1GcsdhGF2YxxrSPIEPxU7fAS,Charge for payment e99bd33e-3955-4ac6-9e16-49fac01faa67,Payment complete.,2020-04-28 12:34,"49,00",usd,Paid,,cus_HBF7QteXXMy0oy,,,true,src_1GcsctGF2YxxrSPIo0Tqf2Tb,Visa,debit,2,2025,pass,pass,pass,,,po_1GesmiGF2YxxrSPInU5v99kj,"1,01",,US
ch_1GcsLAGF2YxxrSPIEItKbIBR,Charge for payment 09cc18ae-6232-435d-aac7-24c00cc3646e,The bank returned the decline code `do_not_honor`.,2020-04-28 12:15,"49,00",usd,Failed,,cus_Gaz70FBIL8S6x8,,,false,src_1G3n8bGF2YxxrSPIa17jDmIo,Visa,prepaid,11,2023,,unavailable,unavailable,,,,"0,00",,US
ch_1GcqT4GF2YxxrSPIXjLykV7G,Charge for payment 2f1159cc-c12e-4e2b-a898-6e21ece897af,The bank returned the decline code `stolen_card`.,2020-04-28 10:15,"49,00",usd,Failed,,cus_FKmt81qeNtFYJv,,,false,src_1Eq7KIGF2YxxrSPII1PnMSDR,Visa,debit,3,2023,,unavailable,unavailable,,,,"0,00",,US
ch_1GcqSxGF2YxxrSPIDAksQfjf,Charge for payment 779b51e7-5f5e-4889-8701-24e589284f86,The bank returned the decline code `transaction_not_allowed`.,2020-04-28 10:15,"49,00",usd,Failed,,cus_GnaR79aVD1ZbCW,,,false,src_1GFzCXGF2YxxrSPIAwwgbfrO,MasterCard,debit,10,2022,,unavailable,unavailable,,,,"0,00",,US
ch_1GcmijGF2YxxrSPIPgsz37wY,Charge for payment f8a06c72-dfb2-4077-86b4-77248e14aea2,The bank returned the decline code `do_not_honor`.,2020-04-28 06:15,"49,00",usd,Failed,,cus_GamVDWqW351YzH,,,false,src_1G3aqeGF2YxxrSPI4vT91Sq7,Visa,credit,12,2023,,pass,pass,,,,"0,00",,US
ch_1GckqiGF2YxxrSPIz0dMlZ3w,Charge for payment 440784ec-6a09-4954-b5f7-1fa3a2dafb60,The bank returned the decline code `transaction_not_allowed`.,2020-04-28 04:15,"49,00",usd,Failed,,cus_GnaR79aVD1ZbCW,,,false,src_1GFzCXGF2YxxrSPIAwwgbfrO,MasterCard,debit,10,2022,,unavailable,unavailable,,,,"0,00",,US
ch_1GckqeGF2YxxrSPI3dXV4B3v,Charge for payment 101e219d-7c11-4746-a866-b62b0f246347,The bank returned the decline code `do_not_honor`.,2020-04-28 04:15,"49,00",usd,Failed,,cus_Gk1pCDKrODks6U,,,false,src_1GCXkWGF2YxxrSPI9dOPuNYL,Visa,debit,1,2021,,pass,pass,,,,"0,00",,US
ch_1GckqbGF2YxxrSPIVwPZElSA,Charge for payment 5915a289-db29-46e6-b71e-585b844cc429,The bank returned the decline code `incorrect_number`.,2020-04-28 04:15,"49,00",usd,Failed,,cus_GZafzD5Dax7aav,,,false,src_1G2RUCGF2YxxrSPI02aVeB2Z,Visa,debit,9,2022,,pass,pass,,,,"0,00",,US
ch_1GckUHGF2YxxrSPIhAadu6Va,Invoice 7226BC9D-0005,Payment complete.,2020-04-28 03:52,"49,00",usd,Paid,mySugr Bundle US,cus_GROBcpxHAZ0WhT,,,true,src_1FuVOlGF2YxxrSPIOFULVnX2,MasterCard,debit,10,2021,,pass,pass,in_1GcjXzGF2YxxrSPINSWCM9CL,7226BC9D-0005,po_1GesmiGF2YxxrSPInU5v99kj,"1,03",US 2020-3874,
ch_1GcjZtGF2YxxrSPINxeaVz2E,Charge for payment b865bb9b-00bf-4d03-812c-52289c9d106f,The bank returned the decline code `insufficient_funds`.,2020-04-28 02:53,"49,00",usd,Failed,,cus_GTOg8olUeBmwFz,,,false,src_1FwRsVGF2YxxrSPIHDpMJ45W,MasterCard,debit,4,2023,,pass,pass,,,,"0,00",,US
ch_1GcjYNGF2YxxrSPI53reHK7a,Charge for payment 37027785-2eef-4f4f-a551-b6d448fcfec8,Payment complete.,2020-04-28 02:52,"49,00",usd,Paid,,cus_GczIjNNAg08JGC,,,true,src_1G5jJAGF2YxxrSPIunTvYMLm,MasterCard,credit,9,2022,,fail,pass,,,po_1GesmiGF2YxxrSPInU5v99kj,"0,87",,US
ch_1GcjWfGF2YxxrSPI7ciYn4Ph,Charge for payment 2a5cf9f6-a00b-460d-9bbc-42551b12b0fe,Payment complete.,2020-04-28 02:50,"49,00",usd,Paid,,cus_Gob2SlPqJiNnr0,,,true,src_1GGxqRGF2YxxrSPIaQZTBYjB,Visa,debit,1,2022,,pass,pass,,,po_1GesmiGF2YxxrSPInU5v99kj,"1,02",,US
ch_1GcibXGF2YxxrSPI2J7eetgP,Invoice E1C990F-0014,Payment complete.,2020-04-28 01:51,"49,00",usd,Paid,mySugr Bundle US,cus_EmL8SlMl2i0zZr,,,true,src_1EImS8GF2YxxrSPIimCJEZeN,Visa,debit,8,2020,,pass,,in_1GchfQGF2YxxrSPIL8To1d00,E1C990F-0014,po_1GesmiGF2YxxrSPInU5v99kj,"1,02",US 2020-3869,
ch_1GciagGF2YxxrSPIgQJ51koh,Charge for payment 792c16fc-3cfa-4e2e-837a-3fff92af651e,The bank returned the decline code `insufficient_funds`.,2020-04-28 01:50,"49,00",usd,Failed,,cus_GoaaJez9NKtgn4,,,false,src_1GGxOjGF2YxxrSPIKNTS3Kar,Visa,credit,2,2023,,pass,pass,,,,"0,00",,US
ch_1GciXeGF2YxxrSPIXslzFE9l,Invoice 04216F3-0018,Payment complete.,2020-04-28 01:47,"49,00",usd,Paid,mySugr Bundle US,cus_EDkKglpyYNDZWo,,,true,src_1FF7uoGF2YxxrSPIREWyz7Kl,Visa,credit,11,2022,,pass,pass,in_1GchbQGF2YxxrSPIA5Ysm8Bv,04216F3-0018,po_1GesmiGF2YxxrSPInU5v99kj,"0,87",US 2020-3868,
ch_1Gci5oGF2YxxrSPIBomQx9wI,Charge for payment af6abfa0-23d5-4cd1-8b03-8638a938dfcc,Payment complete.,2020-04-28 01:18,"49,00",usd,Paid,,cus_HB4DPivzy7qi3H,,,true,src_1Gci4VGF2YxxrSPI1JMilfsK,Visa,debit,6,2022,pass,pass,pass,,,po_1GesmiGF2YxxrSPInU5v99kj,"1,02",,US
ch_1GchpcGF2YxxrSPILxvGAYHB,Charge for payment af79152c-2137-4006-be99-c56fbbc2188d,Payment complete.,2020-04-28 01:01,"49,00",usd,Paid,,cus_HB3wi8NuDGjupD,,,true,src_1GchmdGF2YxxrSPIFwB6wjM0,Visa,credit,9,2024,pass,pass,pass,,,po_1GesmiGF2YxxrSPInU5v99kj,"0,87",,US
ch_1GchgyGF2YxxrSPICFKlDnYm,Invoice 69136541-0005,Payment complete.,2020-04-28 00:52,"49,00",usd,Paid,mySugr Bundle US,cus_GRLI6SGmO9CXpf,,,true,src_1FuSZOGF2YxxrSPIEbxGqQLq,Visa,debit,11,2024,,pass,pass,in_1GcgkrGF2YxxrSPIlIYpwRfi,69136541-0005,po_1GesmiGF2YxxrSPInU5v99kj,"1,02",US 2020-3863,
ch_1GchgMGF2YxxrSPIqHropvsE,Charge for payment cad94ff1-20bc-4a26-a258-c172b8892864,Payment complete.,2020-04-28 00:52,"49,00",usd,Paid,,cus_GzQYCuG2Q7Oo6U,,,true,src_1GRRgJGF2YxxrSPI4UnQ8UZ1,Visa,credit,10,2023,,pass,pass,,,po_1GesmiGF2YxxrSPInU5v99kj,"0,87",,US
ch_1GchfKGF2YxxrSPIdLdaXynz,Charge for payment 1d130e8c-ca25-4d5a-b590-cc6164273d4f,Payment complete.,2020-04-28 00:51,"49,00",usd,Paid,,cus_GzQZCzkWbkQDsd,,,true,src_1GRRiEGF2YxxrSPI0s0ZaNjD,Visa,debit,7,2021,,pass,pass,,,po_1GesmiGF2YxxrSPInU5v99kj,"1,02",,US
ch_1Gch6PGF2YxxrSPI5KcLzkF5,Charge for payment 0f6b86e1-0980-4b1a-aaef-a5b7f4ccc579,The bank returned the decline code `do_not_honor`.,2020-04-28 00:15,"49,00",usd,Failed,,cus_GamVDWqW351YzH,,,false,src_1G3aqeGF2YxxrSPI4vT91Sq7,Visa,credit,12,2023,,pass,pass,,,,"0,00",,US
ch_1Gcg17GF2YxxrSPIkie0x4mG,Invoice 945CA3F2-0007,Payment complete.,2020-04-27 23:05,"49,00",usd,Paid,mySugr Bundle US,cus_G4SnhBCkMQdxRH,,,true,src_1FYJr9GF2YxxrSPIoaD5WguX,Visa,credit,1,2022,,pass,pass,in_1Gcf4vGF2YxxrSPItC0562Gs,945CA3F2-0007,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,86",US 2020-3860,
ch_1GcfEDGF2YxxrSPIPhAqxgTM,Charge for payment 34248703-fc15-44f1-bdb6-c40c362262b5,The bank returned the decline code `do_not_honor`.,2020-04-27 22:15,"49,00",usd,Failed,,cus_Gx7VLaS2Js2Ux2,,,false,src_1GPDG0GF2YxxrSPI0jCm0K6i,Visa,credit,4,2023,,pass,pass,,,,"0,00",,US
ch_1GcfEBGF2YxxrSPIX0zGhp7X,Charge for payment af196bfe-b4b0-4c34-adf7-bfef9b06bc96,The bank returned the decline code `incorrect_number`.,2020-04-27 22:15,"49,00",usd,Failed,,cus_GbmsfbNXfJV4EX,,,false,src_1G4ZHhGF2YxxrSPISh30A00m,Visa,debit,4,2021,,pass,pass,,,,"0,00",,US
ch_1GceaqGF2YxxrSPIWGwn1Jmj,Invoice B2C14B4-0014,Payment complete.,2020-04-27 21:34,"49,00",usd,Paid,mySugr Bundle US,cus_EmGsUKR7SLUwaq,,,true,card_1ErtBgGF2YxxrSPIq3QQc4ST,MasterCard,credit,5,2022,,pass,pass,in_1GcdegGF2YxxrSPIQ4j7NHIE,B2C14B4-0014,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,86",US 2020-3858,
ch_1GcePkGF2YxxrSPIcpYbfAEz,Invoice 95943268-0006,Payment complete.,2020-04-27 21:22,"49,00",usd,Paid,mySugr Bundle US,cus_GAQkhgPPds0rP4,,,true,src_1Fe5s7GF2YxxrSPIMMbaizae,Visa,debit,2,2020,,pass,pass,in_1GXCKGGF2YxxrSPIjEAkf3tg,95943268-0006,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,01",US 2020-3857,
ch_1GcdM6GF2YxxrSPISKGybruu,Charge for payment 1e959604-7ae4-43bb-9bbc-a8733de82900,The bank returned the decline code `do_not_honor`.,2020-04-27 20:15,"49,00",usd,Failed,,cus_GgRN228M6l4Hhu,,,false,src_1G94QdGF2YxxrSPIfHC7pVWw,Visa,debit,11,2024,,fail,fail,,,,"0,00",,US
ch_1GccPuGF2YxxrSPImgpH1G8M,Charge for payment edc96d79-6e66-4afb-9578-5a8b597e3c84,Payment complete.,2020-04-27 19:14,"49,00",usd,Paid,,cus_HAyM6I9dzwSaJF,,,true,src_1GccOdGF2YxxrSPIDNuw7iXc,Visa,debit,6,2022,pass,pass,pass,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,01",,US
ch_1GcbU5GF2YxxrSPIMastgW9h,Charge for payment 8444c109-5e47-482e-acbe-730ca1823b44,The bank returned the decline code `do_not_honor`.,2020-04-27 18:15,"49,00",usd,Failed,,cus_Gk1pCDKrODks6U,,,false,src_1GCXkWGF2YxxrSPI9dOPuNYL,Visa,debit,1,2021,,pass,pass,,,,"0,00",,US
ch_1GcbU2GF2YxxrSPIlocsPERs,Charge for payment 2d3d5939-a554-4d87-9f86-26963df3c714,The bank returned the decline code `incorrect_number`.,2020-04-27 18:15,"49,00",usd,Failed,,cus_GbmsfbNXfJV4EX,,,false,src_1G4ZHhGF2YxxrSPISh30A00m,Visa,debit,4,2021,,pass,pass,,,,"0,00",,US
ch_1GcbTzGF2YxxrSPIwjxxjdh9,Charge for payment 0cc3b9f4-173c-49c3-a7b0-d15e8d8c2100,The bank returned the decline code `do_not_honor`.,2020-04-27 18:15,"49,00",usd,Failed,,cus_GfEHNMrJvBxe0s,,,false,src_1G7tm8GF2YxxrSPIQJJuctVb,Visa,credit,7,2020,,pass,pass,,,,"0,00",,US
ch_1GcbCSGF2YxxrSPIwCM9sjLQ,Invoice BE2B386-0014,Payment complete.,2020-04-27 17:57,"49,00",usd,Paid,mySugr Bundle US,cus_EmDUQkMqqds0ub,,,true,src_1EIf3AGF2YxxrSPIlgaqHXsV,MasterCard,credit,3,2024,,fail,fail,in_1GcaGNGF2YxxrSPIlenej7Y6,BE2B386-0014,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,86",US 2020-3851,
ch_1GcaYfGF2YxxrSPI9Ag8KmFq,Invoice 37537131-0005,The bank returned the decline code `lost_card`.,2020-04-27 17:15,"49,00",usd,Failed,mySugr Bundle US,cus_GLbVgmiAnZvPLN,,,false,src_1FouGDGF2YxxrSPIQB8rMr8E,Visa,debit,5,2022,,unavailable,unavailable,in_1GX8RSGF2YxxrSPIkBqtOK8i,37537131-0005,,"0,00",,
ch_1GcaTqGF2YxxrSPI3fOr54Hi,Invoice 435F5739-0010,Payment complete.,2020-04-27 17:10,"49,00",usd,Paid,mySugr Bundle US,cus_FVuGdhr3Bz67mc,,,true,src_1F0sRbGF2YxxrSPIS1ApAED5,Visa,credit,12,2023,,pass,pass,in_1GcZVsGF2YxxrSPI7nwcrWNa,435F5739-0010,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,86",US 2020-3849,
ch_1GcaHKGF2YxxrSPIplwJWgO7,Invoice 52B06E0-0029,Payment complete.,2020-04-27 16:57,"49,00",usd,Paid,mySugr Bundle US,cus_DsL99qsS92oJBf,,,true,src_1Epzx1GF2YxxrSPIYjLPd2Yq,MasterCard,debit,2,2023,,pass,pass,in_1GcZLEGF2YxxrSPIeGVu6Dr1,52B06E0-0029,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,02",US 2020-3847,
ch_1GcaBoGF2YxxrSPIxSRsdkrz,Charge for payment 41f12298-4698-4f0d-b85b-193f9a6bc141,The bank returned the decline code `do_not_honor`.,2020-04-27 16:52,"49,00",usd,Failed,,cus_GoS4P1UkaP4QgR,,,false,src_1GGp9EGF2YxxrSPIL3PaJqCQ,Visa,debit,11,2022,,pass,pass,,,,"0,00",,US
ch_1GcZjEGF2YxxrSPICQ7mHvci,Charge for payment 4e60d2d5-bb01-41c9-98da-38bf252a3ee8,Payment complete.,2020-04-27 16:22,"49,00",usd,Paid,,cus_HAvZmPnYqhbMip,,,true,src_1GcZiLGF2YxxrSPIlsWYB2ua,MasterCard,credit,9,2024,pass,pass,pass,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,86",,US
ch_1GcZYOGF2YxxrSPIjFxulNcw,Invoice 1BFDADCA-0005,Payment complete.,2020-04-27 16:11,"49,00",usd,Paid,mySugr Bundle US,cus_GRCtLVy8OnWXqi,,,true,src_1FuKSQGF2YxxrSPIueqd4Chh,Visa,debit,6,2021,,pass,pass,in_1GcYcEGF2YxxrSPIqyEom0ku,1BFDADCA-0005,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,01",US 2020-3844,
ch_1GcZJkGF2YxxrSPIXwSMaxhm,Invoice AF34E30-0039,Payment complete.,2020-04-27 15:56,"49,00",usd,Paid,mySugr Bundle US,cus_CnNyqLItJ94Itr,,,true,src_1E8Tp4GF2YxxrSPI7OYDNAn0,American Express,credit,5,2022,,pass,,in_1GcYNYGF2YxxrSPIaAJ440YO,AF34E30-0039,po_1GdR0MGF2YxxrSPIhTDnNr6x,,US 2020-3843,
ch_1GcZGWGF2YxxrSPITZrqlArX,Charge for payment 9838218f-d265-4428-8f9b-7ef0ad64675c,The bank returned the decline code `do_not_honor`.,2020-04-27 15:53,"49,00",usd,Failed,,cus_HAv5GFEvCuer5b,,,false,src_1GcZFdGF2YxxrSPIGphExLaK,MasterCard,prepaid,1,2025,pass,pass,pass,,,,"0,00",,US
ch_1GcYt5GF2YxxrSPIyRGDtzDf,Invoice F8F6B94A-0006,Payment complete.,2020-04-27 15:28,"49,00",usd,Paid,mySugr Bundle US,cus_GFxQ1thDnZMQ7K,,,true,src_1FjRUzGF2YxxrSPIdBI8lohJ,MasterCard,credit,3,2021,,pass,pass,in_1GcXwwGF2YxxrSPIr2BEkh9G,F8F6B94A-0006,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,86",US 2020-3842,
ch_1GcYIQGF2YxxrSPIMuVaNRby,Charge for payment 66a89dbe-bb45-4d09-a409-c70b53cddbbd,Payment complete.,2020-04-27 14:50,"49,00",usd,Paid,,cus_GoQ9DWTyc86rUO,,,true,src_1GGnIMGF2YxxrSPIb8uabsnj,MasterCard,prepaid,12,2021,,pass,pass,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,02",,US
ch_1GcYHYGF2YxxrSPIi4mZzo2y,Charge for payment 6a43ce60-c6ef-4092-a179-a6a011ada24a,The bank returned the decline code `do_not_honor`.,2020-04-27 14:50,"49,00",usd,Failed,,cus_GoQ5nh9gA3g6Xc,,,false,src_1GGnFTGF2YxxrSPIBqMU4nAy,Visa,debit,6,2022,,pass,pass,,,,"0,00",,US
ch_1GcY6HGF2YxxrSPIegayXi9V,Charge for payment d9cd6ed2-08ca-43a2-8dbe-98ef965058df,Payment complete.,2020-04-27 14:38,"49,00",usd,Paid,,cus_HAtt7IC8QzA1d7,,,true,src_1GcY5CGF2YxxrSPIziYr44eI,Visa,debit,4,2024,pass,pass,pass,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,01",,US
ch_1GcXydGF2YxxrSPI8HUacOOz,Charge for payment 3a51b77e-bbf4-4d53-a995-769d23469ab9,Payment complete.,2020-04-27 14:30,"49,00",usd,Paid,,cus_HAtlXD8vwn391c,,,true,src_1GcXxfGF2YxxrSPIfJQv29O1,Visa,debit,3,2024,pass,pass,pass,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,01",,US
ch_1GcXMBGF2YxxrSPIj6tTWKv0,Charge for payment ee5ef4b7-1662-46b7-827b-da0ce871bdde,The bank returned the decline code `insufficient_funds`.,2020-04-27 13:50,"49,00",usd,Failed,,cus_GzGH2dbBr0gd5W,,,false,src_1GRHkCGF2YxxrSPIDvHyQysy,MasterCard,debit,9,2023,,pass,pass,,,,"0,00",,US
ch_1GcWryGF2YxxrSPIWjvC2P8E,Charge for payment 4bd38a90-59af-454b-baea-d3609c99f6e8,Payment complete.,2020-04-27 13:19,"49,00",usd,Paid,,cus_EKoPQcLE4YEbCI,,,true,src_1Ds8liGF2YxxrSPI8sDTK7UJ,Visa,debit,3,2023,,fail,,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,01",,US
ch_1GcVaIGF2YxxrSPIjltgqTVh,Invoice 0ABC7EB-0014,The bank returned the decline code `insufficient_funds`.,2020-04-27 11:57,"49,00",usd,Failed,mySugr Bundle US,cus_Em7gsqqFPKRpJx,,,false,src_1EIZPJGF2YxxrSPIsnhEzZVk,Visa,debit,11,2022,,pass,pass,in_1GcUeBGF2YxxrSPI73yfh27b,0ABC7EB-0014,,"0,00",,
ch_1GcVDPGF2YxxrSPIJkjBsrt4,Invoice 67EFBA89-0013,Payment complete.,2020-04-27 11:33,"49,00",usd,Paid,mySugr Bundle US,cus_ExjJGQDVHOjzip,,,true,src_1ETnprGF2YxxrSPIrqbtpVax,American Express,credit,7,2023,,pass,pass,in_1GcUHIGF2YxxrSPIfLPhuVbi,67EFBA89-0013,po_1GdR0MGF2YxxrSPIhTDnNr6x,,US 2020-3836,
ch_1GcTzYGF2YxxrSPIJLkfFw8B,Charge for payment 0ea43408-ee48-48f2-bff5-0718f7ff7198,The bank returned the decline code `do_not_honor`.,2020-04-27 10:15,"49,00",usd,Failed,,cus_Gaz70FBIL8S6x8,,,false,src_1G3n8bGF2YxxrSPIa17jDmIo,Visa,prepaid,11,2023,,unavailable,unavailable,,,,"0,00",,US
ch_1GcTzWGF2YxxrSPIQzdkRh2v,Charge for payment 5e28e662-a197-40d1-891a-808668d123c2,The bank returned the decline code `do_not_honor`.,2020-04-27 10:15,"49,00",usd,Failed,,cus_GgRN228M6l4Hhu,,,false,src_1G94QdGF2YxxrSPIfHC7pVWw,Visa,debit,11,2024,,fail,fail,,,,"0,00",,US
ch_1GcTzQGF2YxxrSPIaeC92Qdh,Charge for payment 27bd83bc-4c47-4ddc-9ba8-221f8fdabee6,The bank returned the decline code `incorrect_number`.,2020-04-27 10:15,"49,00",usd,Failed,,cus_GjjAnhCiQE3h8y,,,false,src_1GCFgpGF2YxxrSPIwtowGYYs,Visa,debit,8,2023,,pass,pass,,,,"0,00",,US
ch_1GcSR6GF2YxxrSPICaYP45pm,Invoice 341CD7DC-0006,Payment complete.,2020-04-27 08:35,"49,00",usd,Paid,mySugr Bundle US,cus_GFqkrdrs2gcZGD,,,true,src_1FjKyRGF2YxxrSPIyrEOl0jZ,Visa,prepaid,11,2025,,pass,pass,in_1GcRUvGF2YxxrSPIbq5UUDa0,341CD7DC-0006,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,64",US 2020-3834,
ch_1GcQFEGF2YxxrSPIPuyi5gGW,Charge for payment 4c18457c-f0e0-4403-a3b9-cc542257a3e3,The bank returned the decline code `do_not_honor`.,2020-04-27 06:15,"49,00",usd,Failed,,cus_GoQ5nh9gA3g6Xc,,,false,src_1GGnFTGF2YxxrSPIBqMU4nAy,Visa,debit,6,2022,,pass,pass,,,,"0,00",,US
ch_1GcQFAGF2YxxrSPIBL866EQ2,Charge for payment 4806f13f-1d8f-4684-9e71-156d884be613,The bank returned the decline code `insufficient_funds`.,2020-04-27 06:15,"49,00",usd,Failed,,cus_GhMQn2MMmzAgyC,,,false,src_1G9xgqGF2YxxrSPIQWVn47ji,MasterCard,prepaid,12,2021,,pass,pass,,,,"0,00",,US
ch_1GcOzNGF2YxxrSPIlvI8dizB,Charge for payment 72369e5d-2371-4c04-9755-a5294949a6ae,Payment complete.,2020-04-27 04:54,"49,00",usd,Paid,,cus_HAkTnz0XHoBQyI,,,true,src_1GcOyMGF2YxxrSPItP9dhGwx,Visa,debit,12,2024,pass,pass,pass,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,02",,US
ch_1GcOwoGF2YxxrSPIKzIEesDi,Charge for payment 7cf5e254-48f8-4d45-a77c-8e84fc675b14,Payment complete.,2020-04-27 04:52,"49,00",usd,Paid,,cus_GoGL84DiS9xaZX,,,true,src_1GGdn3GF2YxxrSPIPifScQxb,Visa,debit,2,2023,,pass,pass,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,02",,US
ch_1GcO9tGF2YxxrSPIKueFTSdA,Invoice 7502F5EA-0010,Payment complete.,2020-04-27 04:01,"49,00",usd,Paid,mySugr Bundle US,cus_FVhY1AMNF8Jqhz,,,true,src_1F0g7hGF2YxxrSPIys4SoMX3,Visa,debit,11,2021,,fail,fail,in_1GcNDhGF2YxxrSPImOiZp3Ul,7502F5EA-0010,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,02",US 2020-3829,
ch_1GcNxxGF2YxxrSPIuUlyVvea,Invoice B00E38C8-0010,The bank returned the decline code `do_not_honor`.,2020-04-27 03:49,"49,00",usd,Failed,mySugr Bundle US,cus_FQ4v4SC8fiad2b,,,false,src_1EvEoNGF2YxxrSPIgSM2Cu4E,MasterCard,credit,12,2022,,pass,pass,in_1GWvsLGF2YxxrSPIRnr2hRNC,B00E38C8-0010,,"0,00",,
ch_1GcN53GF2YxxrSPIezaLvTHM,Charge for payment f6378b0b-919f-4b52-b6db-c51c698bf54e,Payment complete.,2020-04-27 02:52,"49,00",usd,Paid,,cus_Gz5uDYSg1g2I6E,,,true,src_1GR7iuGF2YxxrSPIgHocXm3s,MasterCard,credit,7,2024,,pass,pass,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,87",,US
ch_1GcLAYGF2YxxrSPI5y39MfyY,Invoice BCB05A37-0008,Payment complete.,2020-04-27 00:49,"49,00",usd,Paid,mySugr Bundle US,cus_FssTlLFTVgmjiy,,,true,src_1FN6iDGF2YxxrSPIQzGWg44J,Visa,credit,8,2022,,pass,pass,in_1GcKEGGF2YxxrSPILCTrgZrf,BCB05A37-0008,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,87",US 2020-3824,
ch_1GcKdnGF2YxxrSPIbekBg9pF,Invoice DC6E3C8A-0011,Payment complete.,2020-04-27 00:16,"49,00",usd,Paid,mySugr Bundle US,cus_FKP9X0015wx4QI,,,true,card_1GSOZtGF2YxxrSPI3QYzfepb,Visa,credit,9,2024,,,,in_1GcJhaGF2YxxrSPIRSbQDqLy,DC6E3C8A-0011,po_1GdR0MGF2YxxrSPIhTDnNr6x,"0,87",US 2020-3822,
ch_1GcJnAGF2YxxrSPIhxIQcJ27,Invoice 571EB262-0011,Payment complete.,2020-04-26 23:21,"49,00",usd,Paid,mySugr Bundle US,cus_FKOHybGfydsw1D,,,true,src_1EpjUOGF2YxxrSPIGKA3UpbZ,Visa,debit,7,2020,,pass,pass,in_1GcIqwGF2YxxrSPI2Cepb388,571EB262-0011,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,02",US 2020-3819,
ch_1GcJRZGF2YxxrSPIVhowWnGE,Charge for payment 0dc3c98a-069c-45cb-a8c2-c2e69fb97d69,Payment complete.,2020-04-26 22:59,"49,00",usd,Paid,,cus_HAekP7kbDjTEiM,,,true,src_1GcJQEGF2YxxrSPIRrq14WpW,Visa,debit,3,2023,pass,pass,pass,,,po_1GdR0MGF2YxxrSPIhTDnNr6x,"1,02",,US
